gev_20160101_0438,2016-01-01 04:38:00,2016-01-01 04:41:00,2016-01-01 04:51:00,B6.2,POINT(67.0 -19.0),2473
gev_20160101_0633,2016-01-01 06:33:00,2016-01-01 06:38:00,2016-01-01 06:43:00,C2.3,POINT(67.0 -18.0),2473
gev_20160101_0936,2016-01-01 09:36:00,2016-01-01 09:48:00,2016-01-01 09:56:00,C2.4,POINT(-8.0 11.0),0
gev_20160101_1730,2016-01-01 17:30:00,2016-01-01 17:36:00,2016-01-01 17:43:00,B8.4,POINT(70.0 -18.0),2473
gev_20160101_2018,2016-01-01 20:18:00,2016-01-01 20:21:00,2016-01-01 20:23:00,B5.5,POINT(72.0 -20.0),2473
gev_20160101_2225,2016-01-01 22:25:00,2016-01-01 22:30:00,2016-01-01 22:33:00,C2.7,POINT(nan nan),0
gev_20160101_2310,2016-01-01 23:10:00,2016-01-02 00:11:00,2016-01-02 01:01:00,M2.3,POINT(82.0 -25.0),2473
gev_20160103_2020,2016-01-03 20:20:00,2016-01-03 20:24:00,2016-01-03 20:27:00,B4.7,POINT(-38.0 -9.0),2476
gev_20160104_0617,2016-01-04 06:17:00,2016-01-04 06:21:00,2016-01-04 06:24:00,B4.1,POINT(-13.0 10.0),2479
gev_20160105_0230,2016-01-05 02:30:00,2016-01-05 03:34:00,2016-01-05 04:45:00,B3.9,POINT(-86.0 -44.0),0
gev_20160105_1632,2016-01-05 16:32:00,2016-01-05 16:48:00,2016-01-05 16:59:00,B3.8,POINT(-36.0 -6.0),0
gev_20160105_2333,2016-01-05 23:33:00,2016-01-05 23:37:00,2016-01-05 23:38:00,B6.3,POINT(-11.0 -11.0),2476
gev_20160106_0014,2016-01-06 00:14:00,2016-01-06 00:25:00,2016-01-06 00:37:00,B4.4,POINT(-10.0 -10.0),2476
gev_20160106_0327,2016-01-06 03:27:00,2016-01-06 03:48:00,2016-01-06 04:03:00,B6.6,POINT(-82.0 2.0),2480
gev_20160106_0613,2016-01-06 06:13:00,2016-01-06 06:16:00,2016-01-06 06:20:00,B5.6,POINT(-10.0 4.0),2478
gev_20160106_0920,2016-01-06 09:20:00,2016-01-06 09:25:00,2016-01-06 09:28:00,B8.2,POINT(-82.0 2.0),2480
gev_20160106_1131,2016-01-06 11:31:00,2016-01-06 11:37:00,2016-01-06 11:39:00,C1.8,POINT(-81.0 2.0),2480
gev_20160106_1235,2016-01-06 12:35:00,2016-01-06 13:41:00,2016-01-06 14:16:00,B6.6,POINT(-27.0 -8.0),2482
gev_20160106_1444,2016-01-06 14:44:00,2016-01-06 14:45:00,2016-01-06 14:46:00,B9.3,POINT(-81.0 1.0),2480
gev_20160106_1925,2016-01-06 19:25:00,2016-01-06 19:30:00,2016-01-06 19:34:00,B6.8,POINT(-80.0 0.0),2480
gev_20160106_2146,2016-01-06 21:46:00,2016-01-06 22:00:00,2016-01-06 22:14:00,B7.0,POINT(-80.0 2.0),2480
gev_20160106_2147,2016-01-06 21:47:00,2016-01-06 22:00:00,2016-01-06 22:17:00,B7.0,POINT(-80.0 2.0),2480
gev_20160106_2300,2016-01-06 23:00:00,2016-01-06 23:09:00,2016-01-06 23:23:00,B5.8,POINT(-79.0 2.0),2480
gev_20160107_0145,2016-01-07 01:45:00,2016-01-07 01:48:00,2016-01-07 01:51:00,B6.0,POINT(-76.0 1.0),2480
gev_20160107_0239,2016-01-07 02:39:00,2016-01-07 02:42:00,2016-01-07 02:44:00,B7.0,POINT(-77.0 2.0),2480
gev_20160107_0348,2016-01-07 03:48:00,2016-01-07 03:52:00,2016-01-07 03:59:00,B8.1,POINT(-76.0 2.0),2480
gev_20160107_0611,2016-01-07 06:11:00,2016-01-07 06:17:00,2016-01-07 06:23:00,C1.0,POINT(-73.0 0.0),2480
gev_20160107_1236,2016-01-07 12:36:00,2016-01-07 12:39:00,2016-01-07 12:41:00,B4.3,POINT(-71.0 1.0),2480
gev_20160108_0004,2016-01-08 00:04:00,2016-01-08 00:21:00,2016-01-08 00:28:00,B4.2,POINT(56.0 -19.0),2481
gev_20160108_0409,2016-01-08 04:09:00,2016-01-08 04:14:00,2016-01-08 04:18:00,B4.5,POINT(58.0 -19.0),2481
gev_20160108_1123,2016-01-08 11:23:00,2016-01-08 11:31:00,2016-01-08 11:41:00,B8.6,POINT(2.0 2.0),2482
gev_20160110_1709,2016-01-10 17:09:00,2016-01-10 17:13:00,2016-01-10 17:17:00,B4.2,POINT(-20.0 15.0),2483
gev_20160111_1118,2016-01-11 11:18:00,2016-01-11 11:21:00,2016-01-11 11:24:00,B4.0,POINT(81.0 -1.0),0
gev_20160111_1700,2016-01-11 17:00:00,2016-01-11 17:14:00,2016-01-11 17:33:00,B4.4,POINT(-9.0 3.0),2480
gev_20160111_2041,2016-01-11 20:41:00,2016-01-11 21:14:00,2016-01-11 21:36:00,B4.9,POINT(-6.0 1.0),2480
gev_20160112_0903,2016-01-12 09:03:00,2016-01-12 09:07:00,2016-01-12 09:12:00,B6.8,POINT(1.0 16.0),2483
gev_20160112_1339,2016-01-12 13:39:00,2016-01-12 13:53:00,2016-01-12 14:09:00,B5.3,POINT(1.0 1.0),2480
gev_20160112_1919,2016-01-12 19:19:00,2016-01-12 19:31:00,2016-01-12 19:54:00,B3.3,POINT(5.0 2.0),2480
gev_20160112_2151,2016-01-12 21:51:00,2016-01-12 22:31:00,2016-01-12 22:44:00,B4.0,POINT(7.0 1.0),2480
gev_20160113_0705,2016-01-13 07:05:00,2016-01-13 07:25:00,2016-01-13 07:43:00,B3.9,POINT(12.0 20.0),2483
gev_20160113_0708,2016-01-13 07:08:00,2016-01-13 07:25:00,2016-01-13 07:48:00,B4.0,POINT(12.0 20.0),2483
gev_20160113_1113,2016-01-13 11:13:00,2016-01-13 11:22:00,2016-01-13 11:27:00,B2.5,POINT(14.0 4.0),2480
gev_20160113_1333,2016-01-13 13:33:00,2016-01-13 13:51:00,2016-01-13 14:10:00,B2.4,POINT(15.0 20.0),2483
gev_20160113_1457,2016-01-13 14:57:00,2016-01-13 15:05:00,2016-01-13 15:13:00,B2.4,POINT(76.0 -9.0),0
gev_20160113_1659,2016-01-13 16:59:00,2016-01-13 17:05:00,2016-01-13 17:08:00,B2.3,POINT(74.0 -9.0),2482
gev_20160113_1827,2016-01-13 18:27:00,2016-01-13 18:34:00,2016-01-13 18:41:00,B4.4,POINT(71.0 -10.0),0
gev_20160113_2351,2016-01-13 23:51:00,2016-01-14 00:01:00,2016-01-14 00:11:00,B2.5,POINT(22.0 3.0),2480
gev_20160114_1004,2016-01-14 10:04:00,2016-01-14 10:08:00,2016-01-14 10:17:00,B3.7,POINT(32.0 4.0),2480
gev_20160115_0234,2016-01-15 02:34:00,2016-01-15 02:39:00,2016-01-15 02:41:00,C2.8,POINT(41.0 3.0),2480
gev_20160115_1135,2016-01-15 11:35:00,2016-01-15 11:40:00,2016-01-15 11:44:00,B4.2,POINT(47.0 3.0),2480
gev_20160115_1210,2016-01-15 12:10:00,2016-01-15 12:16:00,2016-01-15 12:18:00,C1.0,POINT(47.0 3.0),2480
gev_20160115_1325,2016-01-15 13:25:00,2016-01-15 13:28:00,2016-01-15 13:31:00,B5.1,POINT(47.0 3.0),2480
gev_20160115_1352,2016-01-15 13:52:00,2016-01-15 13:55:00,2016-01-15 14:01:00,B3.2,POINT(48.0 2.0),2480
gev_20160115_1518,2016-01-15 15:18:00,2016-01-15 15:25:00,2016-01-15 15:31:00,C1.7,POINT(48.0 3.0),2480
gev_20160115_1741,2016-01-15 17:41:00,2016-01-15 17:45:00,2016-01-15 17:48:00,B4.4,POINT(48.0 4.0),2480
