gev_20170104_0234,2017-01-04 02:34:00,2017-01-04 02:39:00,2017-01-04 02:50:00,B1.8,POINT(58 -8),2624
gev_20170105_0238,2017-01-05 02:38:00,2017-01-05 02:49:00,2017-01-05 03:08:00,B1.2,POINT(72 -8),2624
gev_20170105_1820,2017-01-05 18:20:00,2017-01-05 18:31:00,2017-01-05 18:39:00,B1.4,POINT(84 -8),2624
gev_20170106_0751,2017-01-06 07:51:00,2017-01-06 08:03:00,2017-01-06 09:30:00,A7.1,POINT(89 -8),2624
gev_20170110_1025,2017-01-10 10:25:00,2017-01-10 10:30:00,2017-01-10 10:33:00,B7.3,POINT(75 14),0
gev_20170110_1256,2017-01-10 12:56:00,2017-01-10 13:00:00,2017-01-10 13:04:00,B8.8,POINT(77 13),0
gev_20170110_1510,2017-01-10 15:10:00,2017-01-10 15:13:00,2017-01-10 15:21:00,B3.9,POINT(78 14),0
gev_20170110_1521,2017-01-10 15:21:00,2017-01-10 15:25:00,2017-01-10 15:31:00,B4.1,POINT(78 15),0
gev_20170110_1559,2017-01-10 15:59:00,2017-01-10 16:03:00,2017-01-10 16:10:00,B2.4,POINT(76 14),0
gev_20170110_1636,2017-01-10 16:36:00,2017-01-10 16:46:00,2017-01-10 16:49:00,B6.6,POINT(79 15),0
gev_20170110_1803,2017-01-10 18:03:00,2017-01-10 18:08:00,2017-01-10 18:13:00,B5.4,POINT(79 15),0
gev_20170110_2107,2017-01-10 21:07:00,2017-01-10 21:12:00,2017-01-10 21:15:00,B1.2,POINT(82 16),0
gev_20170110_2236,2017-01-10 22:36:00,2017-01-10 22:47:00,2017-01-10 22:54:00,B2.5,POINT(84 15),0
gev_20170111_0153,2017-01-11 01:53:00,2017-01-11 01:58:00,2017-01-11 02:01:00,B3.2,POINT(84 16),0
gev_20170111_1452,2017-01-11 14:52:00,2017-01-11 15:00:00,2017-01-11 15:40:00,B2.3,POINT(88 13),0
gev_20170111_1551,2017-01-11 15:51:00,2017-01-11 15:54:00,2017-01-11 15:56:00,B2.4,POINT(-89 3),2625
gev_20170111_1604,2017-01-11 16:04:00,2017-01-11 16:07:00,2017-01-11 16:10:00,B4.0,POINT(88 12),0
gev_20170111_1923,2017-01-11 19:23:00,2017-01-11 19:35:00,2017-01-11 20:01:00,B2.4,POINT(-89 2),2625
gev_20170111_2135,2017-01-11 21:35:00,2017-01-11 21:43:00,2017-01-11 21:53:00,B5.0,POINT(88 12),0
gev_20170112_0521,2017-01-12 05:21:00,2017-01-12 05:53:00,2017-01-12 06:09:00,B2.0,POINT(88 13),0
gev_20170112_0656,2017-01-12 06:56:00,2017-01-12 07:05:00,2017-01-12 07:12:00,B3.4,POINT(88 13),0
gev_20170112_1554,2017-01-12 15:54:00,2017-01-12 16:18:00,2017-01-12 16:41:00,C3.8,POINT(-89 5),2626
gev_20170114_0708,2017-01-14 07:08:00,2017-01-14 07:16:00,2017-01-14 07:20:00,B2.1,POINT(-65 9),2626
gev_20170116_0141,2017-01-16 01:41:00,2017-01-16 01:44:00,2017-01-16 01:48:00,B1.3,POINT(-41 9),2626
gev_20170116_1737,2017-01-16 17:37:00,2017-01-16 17:48:00,2017-01-16 17:57:00,B1.3,POINT(-32 8),2626
gev_20170116_1811,2017-01-16 18:11:00,2017-01-16 18:23:00,2017-01-16 18:51:00,B2.0,POINT(-26 2),2625
gev_20170116_1812,2017-01-16 18:12:00,2017-01-16 18:23:00,2017-01-16 18:35:00,B1.4,POINT(-26 2),2625
gev_20170118_1833,2017-01-18 18:33:00,2017-01-18 18:36:00,2017-01-18 18:39:00,B1.3,POINT(-86 -39),0
gev_20170120_0648,2017-01-20 06:48:00,2017-01-20 07:15:00,2017-01-20 07:39:00,B1.8,POINT(-62 10),0
gev_20170120_0750,2017-01-20 07:50:00,2017-01-20 08:36:00,2017-01-20 08:50:00,B2.7,POINT(-61 11),0
