gev_20150101_0457,2015-01-01 04:57:00,2015-01-01 05:00:00,2015-01-01 05:17:00,C2.1,POINT(-50 -6),2253
gev_20150101_0722,2015-01-01 07:22:00,2015-01-01 07:30:00,2015-01-01 07:38:00,C2.1,POINT(-49 -5),2253
gev_20150101_1903,2015-01-01 19:03:00,2015-01-01 19:05:00,2015-01-01 19:07:00,C1.8,POINT(-38 -5),2253
gev_20150102_0433,2015-01-02 04:33:00,2015-01-02 04:36:00,2015-01-02 04:38:00,B7.0,POINT(-33 -5),2253
gev_20150102_0950,2015-01-02 09:50:00,2015-01-02 09:53:00,2015-01-02 09:55:00,B9.3,POINT(-30 -5),2253
gev_20150102_1405,2015-01-02 14:05:00,2015-01-02 14:08:00,2015-01-02 14:11:00,B9.7,POINT(-27 -5),2253
gev_20150102_1412,2015-01-02 14:12:00,2015-01-02 14:15:00,2015-01-02 14:17:00,C1.0,POINT(-28 -5),2253
gev_20150102_1935,2015-01-02 19:35:00,2015-01-02 19:38:00,2015-01-02 19:39:00,C1.1,POINT(-24 -6),2253
gev_20150102_1947,2015-01-02 19:47:00,2015-01-02 19:48:00,2015-01-02 19:49:00,C1.2,POINT(48 -21),2248
gev_20150103_0113,2015-01-03 01:13:00,2015-01-03 01:17:00,2015-01-03 01:21:00,C1.7,POINT(-21 -5),2253
gev_20150103_0552,2015-01-03 05:52:00,2015-01-03 05:57:00,2015-01-03 06:00:00,C1.1,POINT(-18 -5),2253
gev_20150103_0601,2015-01-03 06:01:00,2015-01-03 06:04:00,2015-01-03 06:06:00,C2.9,POINT(-19 -5),2253
gev_20150103_0613,2015-01-03 06:13:00,2015-01-03 06:17:00,2015-01-03 06:20:00,C4.6,POINT(-19 -5),2253
gev_20150103_0643,2015-01-03 06:43:00,2015-01-03 06:49:00,2015-01-03 06:53:00,C3.8,POINT(-18 -5),2253
gev_20150103_0705,2015-01-03 07:05:00,2015-01-03 07:15:00,2015-01-03 07:28:00,C2.4,POINT(-17 -5),2253
gev_20150103_0940,2015-01-03 09:40:00,2015-01-03 09:47:00,2015-01-03 09:50:00,M1.1,POINT(-16 -5),2253
gev_20150103_1028,2015-01-03 10:28:00,2015-01-03 10:39:00,2015-01-03 10:44:00,C1.7,POINT(-15 -5),2253
gev_20150103_1337,2015-01-03 13:37:00,2015-01-03 14:13:00,2015-01-03 14:26:00,C1.8,POINT(-15 -5),2253
gev_20150103_2126,2015-01-03 21:26:00,2015-01-03 22:23:00,2015-01-03 22:42:00,C1.3,POINT(-11 -5),2253
gev_20150103_2305,2015-01-03 23:05:00,2015-01-03 23:22:00,2015-01-03 23:39:00,C1.0,POINT(-14 -9),2253
gev_20150104_0005,2015-01-04 00:05:00,2015-01-04 00:09:00,2015-01-04 00:12:00,C1.1,POINT(-4 -5),2253
gev_20150104_0032,2015-01-04 00:32:00,2015-01-04 00:53:00,2015-01-04 01:28:00,C1.5,POINT(-11 -9),2253
gev_20150104_0416,2015-01-04 04:16:00,2015-01-04 04:52:00,2015-01-04 05:20:00,C2.1,POINT(-9 -9),2253
gev_20150104_1518,2015-01-04 15:18:00,2015-01-04 15:36:00,2015-01-04 15:53:00,M1.3,POINT(-1 -5),2253
gev_20150104_2121,2015-01-04 21:21:00,2015-01-04 21:26:00,2015-01-04 21:35:00,C1.1,POINT(1 -5),2253
gev_20150104_2341,2015-01-04 23:41:00,2015-01-04 23:45:00,2015-01-04 23:48:00,C1.9,POINT(3 -5),2253
gev_20150105_0204,2015-01-05 02:04:00,2015-01-05 02:09:00,2015-01-05 02:11:00,C2.0,POINT(6 -5),2253
gev_20150105_0819,2015-01-05 08:19:00,2015-01-05 08:22:00,2015-01-05 08:25:00,C3.5,POINT(2 -8),2253
gev_20150105_1452,2015-01-05 14:52:00,2015-01-05 14:59:00,2015-01-05 15:17:00,C3.9,POINT(-89 -17),0
gev_20150105_1734,2015-01-05 17:34:00,2015-01-05 17:47:00,2015-01-05 17:47:00,C7.4,POINT(10 -7),2253
gev_20150105_2203,2015-01-05 22:03:00,2015-01-05 22:13:00,2015-01-05 22:20:00,C4.1,POINT(16 -6),2253
gev_20150105_2307,2015-01-05 23:07:00,2015-01-05 23:20:00,2015-01-05 23:36:00,C4.4,POINT(-89 -17),2259
gev_20150106_0516,2015-01-06 05:16:00,2015-01-06 05:31:00,2015-01-06 05:31:00,C6.0,POINT(16 -8),2253
gev_20150106_0934,2015-01-06 09:34:00,2015-01-06 09:43:00,2015-01-06 09:51:00,C2.2,POINT(18 -8),2253
gev_20150106_1140,2015-01-06 11:40:00,2015-01-06 11:48:00,2015-01-06 11:53:00,C9.7,POINT(-89 -17),2259
gev_20150106_1325,2015-01-06 13:25:00,2015-01-06 13:30:00,2015-01-06 13:36:00,C1.4,POINT(-17 5),2257
gev_20150106_1710,2015-01-06 17:10:00,2015-01-06 17:14:00,2015-01-06 17:18:00,C1.7,POINT(22 -8),2253
gev_20150106_2158,2015-01-06 21:58:00,2015-01-06 22:04:00,2015-01-06 22:11:00,C1.9,POINT(-89 -16),2259
gev_20150107_0038,2015-01-07 00:38:00,2015-01-07 00:58:00,2015-01-07 01:35:00,C1.2,POINT(-89 -13),2259
gev_20150107_0306,2015-01-07 03:06:00,2015-01-07 03:12:00,2015-01-07 03:30:00,C1.2,POINT(28 -8),2253
gev_20150107_0559,2015-01-07 05:59:00,2015-01-07 06:06:00,2015-01-07 06:12:00,C1.8,POINT(-89 -16),2259
gev_20150107_0958,2015-01-07 09:58:00,2015-01-07 10:05:00,2015-01-07 10:16:00,C1.2,POINT(-89 -14),2259
gev_20150107_1030,2015-01-07 10:30:00,2015-01-07 10:36:00,2015-01-07 10:40:00,C1.3,POINT(-89 -17),2259
gev_20150107_1143,2015-01-07 11:43:00,2015-01-07 11:51:00,2015-01-07 11:51:00,C4.3,POINT(33 -8),2253
gev_20150107_1455,2015-01-07 14:55:00,2015-01-07 15:00:00,2015-01-07 15:07:00,C2.1,POINT(-89 -16),2259
gev_20150108_0020,2015-01-08 00:20:00,2015-01-08 00:24:00,2015-01-08 00:26:00,C1.6,POINT(-89 -17),2259
gev_20150108_0411,2015-01-08 04:11:00,2015-01-08 04:13:00,2015-01-08 04:16:00,C1.3,POINT(89 -11),2251
