gev_20180101_0910,2018-01-01 09:10:00,2018-01-01 09:36:00,2018-01-01 11:00:00,A8.0,POINT(88 20),0
gev_20180105_1116,2018-01-05 11:16:00,2018-01-05 11:17:00,2018-01-05 11:18:00,A3.7,POINT(89 -14),0
gev_20180107_0424,2018-01-07 04:24:00,2018-01-07 04:33:00,2018-01-07 04:38:00,A7.6,POINT(64 21),2693
gev_20180112_1308,2018-01-12 13:08:00,2018-01-12 13:09:00,2018-01-12 13:11:00,B1.9,POINT(70 -6),2695
gev_20180118_0728,2018-01-18 07:28:00,2018-01-18 07:34:00,2018-01-18 07:39:00,B9.7,POINT(4 -12),2696
gev_20180118_0808,2018-01-18 08:08:00,2018-01-18 08:13:00,2018-01-18 08:16:00,B4.0,POINT(5 -12),2696
gev_20180118_0951,2018-01-18 09:51:00,2018-01-18 09:57:00,2018-01-18 10:06:00,B1.2,POINT(6 -11),2696
gev_20180120_0448,2018-01-20 04:48:00,2018-01-20 04:55:00,2018-01-20 05:00:00,B1.7,POINT(31 -12),2696
gev_20180120_1742,2018-01-20 17:42:00,2018-01-20 17:52:00,2018-01-20 17:58:00,A9.1,POINT(38 -12),2696
gev_20180120_1750,2018-01-20 17:50:00,2018-01-20 17:53:00,2018-01-20 18:00:00,A9.1,POINT(38 -12),2696
gev_20180122_0237,2018-01-22 02:37:00,2018-01-22 02:57:00,2018-01-22 03:20:00,B9.5,POINT(58 -12),2696
gev_20180128_1839,2018-01-28 18:39:00,2018-01-28 18:42:00,2018-01-28 18:44:00,A3.6,POINT(-18 -84),0
gev_20180129_0345,2018-01-29 03:45:00,2018-01-29 03:50:00,2018-01-29 03:56:00,A2.6,POINT(87 16),0
gev_20180130_1735,2018-01-30 17:35:00,2018-01-30 17:39:00,2018-01-30 17:46:00,B1.3,POINT(-52 -8),2697
gev_20180130_2040,2018-01-30 20:40:00,2018-01-30 20:47:00,2018-01-30 20:55:00,A5.7,POINT(-50 -9),2697
gev_20180130_2234,2018-01-30 22:34:00,2018-01-30 22:40:00,2018-01-30 23:00:00,A8.4,POINT(-49 -9),2697
gev_20180201_1756,2018-02-01 17:56:00,2018-02-01 18:09:00,2018-02-01 18:24:00,A7.3,POINT(-89 -1),2698
gev_20180203_1210,2018-02-03 12:10:00,2018-02-03 12:41:00,2018-02-03 13:20:00,A8.9,POINT(-89 -7),2699
gev_20180203_1604,2018-02-03 16:04:00,2018-02-03 17:41:00,2018-02-03 19:10:00,B1.1,POINT(-89 -9),2699
gev_20180203_2141,2018-02-03 21:41:00,2018-02-03 21:56:00,2018-02-03 22:22:00,A9.9,POINT(-89 -10),2699
gev_20180204_1725,2018-02-04 17:25:00,2018-02-04 17:30:00,2018-02-04 17:40:00,A8.9,POINT(-89 -7),2699
gev_20180204_1906,2018-02-04 19:06:00,2018-02-04 19:22:00,2018-02-04 19:27:00,B6.4,POINT(-89 -5),2699
gev_20180204_1946,2018-02-04 19:46:00,2018-02-04 19:51:00,2018-02-04 19:55:00,B3.7,POINT(-85 -6),2699
gev_20180204_2018,2018-02-04 20:18:00,2018-02-04 20:24:00,2018-02-04 20:30:00,C1.1,POINT(-87 -5),2699
gev_20180204_2046,2018-02-04 20:46:00,2018-02-04 20:59:00,2018-02-04 21:07:00,B2.6,POINT(-85 -6),2699
gev_20180204_2110,2018-02-04 21:10:00,2018-02-04 21:15:00,2018-02-04 21:18:00,B7.1,POINT(-83 -6),2699
gev_20180204_2228,2018-02-04 22:28:00,2018-02-04 22:45:00,2018-02-04 22:52:00,B3.0,POINT(-89 -5),2699
gev_20180204_2320,2018-02-04 23:20:00,2018-02-04 23:25:00,2018-02-04 23:29:00,B3.1,POINT(-84 -6),2699
gev_20180205_0117,2018-02-05 01:17:00,2018-02-05 01:20:00,2018-02-05 01:29:00,B1.9,POINT(-89 -6),2699
gev_20180205_0118,2018-02-05 01:18:00,2018-02-05 01:20:00,2018-02-05 01:37:00,B2.0,POINT(-88 -6),2699
gev_20180205_0145,2018-02-05 01:45:00,2018-02-05 02:08:00,2018-02-05 02:24:00,B2.4,POINT(-87 -7),2699
gev_20180205_0248,2018-02-05 02:48:00,2018-02-05 02:55:00,2018-02-05 03:09:00,B3.3,POINT(-80 -6),2699
gev_20180205_0538,2018-02-05 05:38:00,2018-02-05 05:41:00,2018-02-05 05:45:00,B2.0,POINT(-78 -7),2699
gev_20180205_0706,2018-02-05 07:06:00,2018-02-05 07:30:00,2018-02-05 07:58:00,B3.4,POINT(-77 -8),2699
gev_20180205_0809,2018-02-05 08:09:00,2018-02-05 08:22:00,2018-02-05 08:27:00,B6.1,POINT(-74 -8),2699
gev_20180205_1037,2018-02-05 10:37:00,2018-02-05 10:43:00,2018-02-05 10:50:00,B3.0,POINT(-74 -8),2699
gev_20180205_1127,2018-02-05 11:27:00,2018-02-05 11:38:00,2018-02-05 11:44:00,B2.0,POINT(-75 -7),2699
gev_20180205_1244,2018-02-05 12:44:00,2018-02-05 13:11:00,2018-02-05 13:38:00,B2.4,POINT(-81 -8),2699
gev_20180205_1502,2018-02-05 15:02:00,2018-02-05 15:09:00,2018-02-05 15:22:00,B1.6,POINT(-70 -8),2699
gev_20180205_1522,2018-02-05 15:22:00,2018-02-05 15:23:00,2018-02-05 15:27:00,B2.0,POINT(-69 -5),2699
gev_20180205_1545,2018-02-05 15:45:00,2018-02-05 15:53:00,2018-02-05 16:05:00,B2.7,POINT(-72 -7),2699
gev_20180205_1818,2018-02-05 18:18:00,2018-02-05 18:24:00,2018-02-05 18:26:00,B8.1,POINT(-73 -6),2699
gev_20180205_1906,2018-02-05 19:06:00,2018-02-05 19:09:00,2018-02-05 19:11:00,B1.4,POINT(-73 -6),2699
gev_20180205_1923,2018-02-05 19:23:00,2018-02-05 19:26:00,2018-02-05 19:28:00,B1.1,POINT(-67 -8),2699
gev_20180205_2032,2018-02-05 20:32:00,2018-02-05 20:38:00,2018-02-05 20:41:00,B3.3,POINT(-68 -7),2699
gev_20180205_2136,2018-02-05 21:36:00,2018-02-05 21:49:00,2018-02-05 21:53:00,B3.2,POINT(-68 -7),2699
gev_20180205_2216,2018-02-05 22:16:00,2018-02-05 22:21:00,2018-02-05 22:27:00,B4.1,POINT(-67 -7),2699
gev_20180206_0038,2018-02-06 00:38:00,2018-02-06 00:42:00,2018-02-06 00:45:00,B3.2,POINT(-64 -7),2699
gev_20180206_0106,2018-02-06 01:06:00,2018-02-06 01:10:00,2018-02-06 01:15:00,B3.1,POINT(-63 -8),2699
gev_20180206_0211,2018-02-06 02:11:00,2018-02-06 04:16:00,2018-02-06 04:43:00,B4.2,POINT(-64 -7),2699
gev_20180206_0254,2018-02-06 02:54:00,2018-02-06 03:00:00,2018-02-06 03:02:00,B2.8,POINT(-63 -8),2699
gev_20180206_0519,2018-02-06 05:19:00,2018-02-06 05:28:00,2018-02-06 05:43:00,B3.7,POINT(-65 -7),2699
gev_20180206_0620,2018-02-06 06:20:00,2018-02-06 06:27:00,2018-02-06 06:34:00,B2.4,POINT(-63 -7),2699
gev_20180206_0908,2018-02-06 09:08:00,2018-02-06 09:14:00,2018-02-06 09:18:00,B2.3,POINT(-64 -8),2699
gev_20180206_1054,2018-02-06 10:54:00,2018-02-06 11:06:00,2018-02-06 11:17:00,B2.7,POINT(-60 -7),2699
gev_20180206_1414,2018-02-06 14:14:00,2018-02-06 14:26:00,2018-02-06 14:48:00,B5.6,POINT(-59 -7),2699
gev_20180206_1744,2018-02-06 17:44:00,2018-02-06 17:49:00,2018-02-06 17:54:00,B1.1,POINT(-57 -7),2699
gev_20180206_1845,2018-02-06 18:45:00,2018-02-06 18:58:00,2018-02-06 19:44:00,C1.0,POINT(-56 -7),2699
gev_20180207_0019,2018-02-07 00:19:00,2018-02-07 00:38:00,2018-02-07 00:46:00,B7.9,POINT(-53 -5),2699
gev_20180207_0729,2018-02-07 07:29:00,2018-02-07 07:32:00,2018-02-07 07:36:00,B1.3,POINT(-51 -8),2699
gev_20180207_1331,2018-02-07 13:31:00,2018-02-07 13:47:00,2018-02-07 13:54:00,C8.1,POINT(-45 -6),2699
gev_20180207_1435,2018-02-07 14:35:00,2018-02-07 14:39:00,2018-02-07 14:44:00,C1.7,POINT(-44 -6),2699
gev_20180207_1801,2018-02-07 18:01:00,2018-02-07 18:05:00,2018-02-07 18:11:00,B1.4,POINT(-42 -6),2699
gev_20180207_2332,2018-02-07 23:32:00,2018-02-07 23:35:00,2018-02-07 23:37:00,B2.1,POINT(-39 -6),2699
gev_20180208_1520,2018-02-08 15:20:00,2018-02-08 15:30:00,2018-02-08 15:35:00,B5.2,POINT(-33 -6),2699
gev_20180208_1651,2018-02-08 16:51:00,2018-02-08 16:59:00,2018-02-08 17:21:00,B7.4,POINT(-29 -6),2699
gev_20180208_1839,2018-02-08 18:39:00,2018-02-08 18:45:00,2018-02-08 18:50:00,B5.1,POINT(-31 -7),2699
gev_20180208_1942,2018-02-08 19:42:00,2018-02-08 19:55:00,2018-02-08 19:55:00,B5.4,POINT(-30 -7),2699
gev_20180208_1943,2018-02-08 19:43:00,2018-02-08 19:55:00,2018-02-08 20:01:00,B5.1,POINT(-30 -7),2699
gev_20180208_2025,2018-02-08 20:25:00,2018-02-08 20:33:00,2018-02-08 20:41:00,B6.3,POINT(-30 -7),2699
gev_20180208_2110,2018-02-08 21:10:00,2018-02-08 21:14:00,2018-02-08 21:17:00,B1.6,POINT(-30 -6),2699
gev_20180208_2122,2018-02-08 21:22:00,2018-02-08 21:38:00,2018-02-08 21:45:00,B4.8,POINT(-29 -7),2699
